
=== YAFFS2 Delete Test ===
Deleting 1000 test files...
File /test_448.bin: deleted:   3942 us, speed:  2536 KB/s
File /test_449.bin: deleted:   9895 us, speed:  1010 KB/s
File /test_450.bin: deleted:   3901 us, speed:  2563 KB/s
File /test_451.bin: deleted:   3927 us, speed:  2546 KB/s
File /test_452.bin: deleted:   3964 us, speed:  2522 KB/s
File /test_453.bin: deleted:   3913 us, speed:  2555 KB/s
File /test_454.bin: deleted:   3944 us, speed:  2535 KB/s
File /test_455.bin: deleted:   3955 us, speed:  2528 KB/s
File /test_456.bin: deleted:   3967 us, speed:  2520 KB/s
File /test_457.bin: deleted:   3986 us, speed:  2508 KB/s
File /test_458.bin: deleted:   3939 us, speed:  2538 KB/s
File /test_459.bin: deleted:   3962 us, speed:  2523 KB/s
File /test_460.bin: deleted:   3898 us, speed:  2565 KB/s
File /test_461.bin: deleted:   3879 us, speed:  2577 KB/s
File /test_462.bin: deleted:   3931 us, speed:  2543 KB/s
File /test_463.bin: deleted:   5528 us, speed:  1808 KB/s
File /test_464.bin: deleted:   3967 us, speed:  2520 KB/s
File /test_465.bin: deleted:   3919 us, speed:  2551 KB/s
File /test_466.bin: deleted:   3912 us, speed:  2556 KB/s
File /test_467.bin: deleted:   3944 us, speed:  2535 KB/s
File /test_468.bin: deleted:   3967 us, speed:  2520 KB/s
File /test_469.bin: deleted:   3916 us, speed:  2553 KB/s
File /test_470.bin: deleted:   3944 us, speed:  2535 KB/s
File /test_471.bin: deleted:   9867 us, speed:  1013 KB/s
File /test_472.bin: deleted:   3904 us, speed:  2561 KB/s
File /test_473.bin: deleted:   3936 us, speed:  2540 KB/s
File /test_474.bin: deleted:   3970 us, speed:  2518 KB/s
File /test_475.bin: deleted:   3971 us, speed:  2518 KB/s
File /test_476.bin: deleted:   3938 us, speed:  2539 KB/s
File /test_477.bin: deleted:   3919 us, speed:  2551 KB/s
File /test_478.bin: deleted:   3880 us, speed:  2577 KB/s
File /test_479.bin: deleted:   3914 us, speed:  2554 KB/s
File /test_480.bin: deleted:   3941 us, speed:  2537 KB/s
File /test_481.bin: deleted:   3939 us, speed:  2538 KB/s
File /test_482.bin: deleted:   3888 us, speed:  2572 KB/s
File /test_483.bin: deleted:   3902 us, speed:  2562 KB/s
File /test_484.bin: deleted:   5504 us, speed:  1816 KB/s
File /test_485.bin: deleted:   3915 us, speed:  2554 KB/s
File /test_486.bin: deleted:   3952 us, speed:  2530 KB/s
File /test_487.bin: deleted:   3890 us, speed:  2570 KB/s
File /test_488.bin: deleted:   3920 us, speed:  2551 KB/s
File /test_489.bin: deleted:   3916 us, speed:  2553 KB/s
File /test_490.bin: deleted:   3922 us, speed:  2549 KB/s
File /test_491.bin: deleted:   3908 us, speed:  2558 KB/s
File /test_492.bin: deleted:   3939 us, speed:  2538 KB/s
File /test_493.bin: deleted:   9874 us, speed:  1012 KB/s
File /test_494.bin: deleted:   3902 us, speed:  2562 KB/s
File /test_495.bin: deleted:   3921 us, speed:  2550 KB/s
File /test_496.bin: deleted:   3938 us, speed:  2539 KB/s
File /test_497.bin: deleted:   3895 us, speed:  2567 KB/s
File /test_498.bin: deleted:   3919 us, speed:  2551 KB/s
File /test_499.bin: deleted:   3913 us, speed:  2555 KB/s
File /test_500.bin: deleted:   3874 us, speed:  2581 KB/s
File /test_501.bin: deleted:   3896 us, speed:  2566 KB/s
File /test_502.bin: deleted:   3882 us, speed:  2575 KB/s
File /test_503.bin: deleted:   3930 us, speed:  2544 KB/s
File /test_504.bin: deleted:   3929 us, speed:  2545 KB/s
File /test_505.bin: deleted:   5501 us, speed:  1817 KB/s
File /test_506.bin: deleted:   3893 us, speed:  2568 KB/s
File /test_507.bin: deleted:   3884 us, speed:  2574 KB/s
File /test_508.bin: deleted:   3879 us, speed:  2577 KB/s
File /test_509.bin: deleted:   3957 us, speed:  2527 KB/s
File /test_510.bin: deleted:   3869 us, speed:  2584 KB/s
File /test_511.bin: deleted:   3890 us, speed:  2570 KB/s
File /test_512.bin: deleted:   3845 us, speed:  2600 KB/s
File /test_513.bin: deleted:   3859 us, speed:  2591 KB/s
File /test_514.bin: deleted:   3904 us, speed:  2561 KB/s
File /test_515.bin: deleted:   3934 us, speed:  2541 KB/s
File /test_516.bin: deleted:   9824 us, speed:  1017 KB/s
File /test_517.bin: deleted:   3919 us, speed:  2551 KB/s
File /test_518.bin: deleted:   3896 us, speed:  2566 KB/s
File /test_519.bin: deleted:   3871 us, speed:  2583 KB/s
File /test_520.bin: deleted:   3890 us, speed:  2570 KB/s
File /test_521.bin: deleted:   3861 us, speed:  2590 KB/s
File /test_522.bin: deleted:   3885 us, speed:  2574 KB/s
File /test_523.bin: deleted:   3853 us, speed:  2595 KB/s
File /test_524.bin: deleted:   3904 us, speed:  2561 KB/s
File /test_525.bin: deleted:   3862 us, speed:  2589 KB/s
File /test_526.bin: deleted:   5443 us, speed:  1837 KB/s
File /test_527.bin: deleted:   3849 us, speed:  2598 KB/s
File /test_528.bin: deleted:   3909 us, speed:  2558 KB/s
File /test_529.bin: deleted:   3883 us, speed:  2575 KB/s
File /test_530.bin: deleted:   3826 us, speed:  2613 KB/s
File /test_531.bin: deleted:   3886 us, speed:  2573 KB/s
File /test_532.bin: deleted:   3860 us, speed:  2590 KB/s
File /test_533.bin: deleted:   3875 us, speed:  2580 KB/s
File /test_534.bin: deleted:   3857 us, speed:  2592 KB/s
File /test_535.bin: deleted:   3881 us, speed:  2576 KB/s
File /test_536.bin: deleted:   3910 us, speed:  2557 KB/s
File /test_537.bin: deleted:   3897 us, speed:  2566 KB/s
File /test_538.bin: deleted:   9848 us, speed:  1015 KB/s
File /test_539.bin: deleted:   3825 us, speed:  2614 KB/s
File /test_540.bin: deleted:   3876 us, speed:  2579 KB/s
File /test_541.bin: deleted:   3833 us, speed:  2608 KB/s
File /test_542.bin: deleted:   3808 us, speed:  2626 KB/s
File /test_543.bin: deleted:   3853 us, speed:  2595 KB/s
File /test_544.bin: deleted:   3887 us, speed:  2572 KB/s
File /test_545.bin: deleted:   3888 us, speed:  2572 KB/s
File /test_546.bin: deleted:   3874 us, speed:  2581 KB/s
File /test_547.bin: deleted:   5410 us, speed:  1848 KB/s
File /test_548.bin: deleted:   3864 us, speed:  2587 KB/s
File /test_549.bin: deleted:   3882 us, speed:  2575 KB/s
File /test_550.bin: deleted:   3850 us, speed:  2597 KB/s
File /test_551.bin: deleted:   3875 us, speed:  2580 KB/s
File /test_552.bin: deleted:   3837 us, speed:  2606 KB/s
File /test_553.bin: deleted:   3883 us, speed:  2575 KB/s
File /test_554.bin: deleted:   3865 us, speed:  2587 KB/s
File /test_555.bin: deleted:   3865 us, speed:  2587 KB/s
File /test_556.bin: deleted:   3915 us, speed:  2554 KB/s
File /test_557.bin: deleted:   3884 us, speed:  2574 KB/s
File /test_558.bin: deleted:   3805 us, speed:  2628 KB/s
File /test_559.bin: deleted:   3876 us, speed:  2579 KB/s
File /test_560.bin: deleted:   3865 us, speed:  2587 KB/s
File /test_561.bin: deleted:   9857 us, speed:  1014 KB/s
File /test_562.bin: deleted:   3925 us, speed:  2547 KB/s
File /test_563.bin: deleted:   3812 us, speed:  2623 KB/s
File /test_564.bin: deleted:   3885 us, speed:  2574 KB/s
File /test_565.bin: deleted:   3858 us, speed:  2592 KB/s
File /test_566.bin: deleted:   3845 us, speed:  2600 KB/s
File /test_567.bin: deleted:   3829 us, speed:  2611 KB/s
File /test_568.bin: deleted:   5464 us, speed:  1830 KB/s
File /test_569.bin: deleted:   3847 us, speed:  2599 KB/s
File /test_570.bin: deleted:   3806 us, speed:  2627 KB/s
File /test_571.bin: deleted:   3841 us, speed:  2603 KB/s
File /test_572.bin: deleted:   3860 us, speed:  2590 KB/s
File /test_573.bin: deleted:   3845 us, speed:  2600 KB/s
File /test_574.bin: deleted:   3844 us, speed:  2601 KB/s
File /test_575.bin: deleted:   3878 us, speed:  2578 KB/s
File /test_576.bin: deleted:   3894 us, speed:  2568 KB/s
File /test_577.bin: deleted:   3871 us, speed:  2583 KB/s
File /test_578.bin: deleted:   3808 us, speed:  2626 KB/s
File /test_579.bin: deleted:   3815 us, speed:  2621 KB/s
File /test_580.bin: deleted:   3877 us, speed:  2579 KB/s
File /test_581.bin: deleted:   3834 us, speed:  2608 KB/s
File /test_582.bin: deleted:   3824 us, speed:  2615 KB/s
File /test_583.bin: deleted:   3799 us, speed:  2632 KB/s
File /test_584.bin: deleted:   9770 us, speed:  1023 KB/s
File /test_585.bin: deleted:   3877 us, speed:  2579 KB/s
File /test_586.bin: deleted:   3858 us, speed:  2592 KB/s
File /test_587.bin: deleted:   3838 us, speed:  2605 KB/s
File /test_588.bin: deleted:   3846 us, speed:  2600 KB/s
File /test_589.bin: deleted:   5370 us, speed:  1862 KB/s
File /test_590.bin: deleted:   3857 us, speed:  2592 KB/s
File /test_591.bin: deleted:   3897 us, speed:  2566 KB/s
File /test_592.bin: deleted:   3855 us, speed:  2594 KB/s
File /test_593.bin: deleted:   3869 us, speed:  2584 KB/s
File /test_594.bin: deleted:   3859 us, speed:  2591 KB/s
File /test_595.bin: deleted:   3845 us, speed:  2600 KB/s
File /test_596.bin: deleted:   3821 us, speed:  2617 KB/s
File /test_597.bin: deleted:   3827 us, speed:  2613 KB/s
File /test_598.bin: deleted:   3812 us, speed:  2623 KB/s
File /test_599.bin: deleted:   3795 us, speed:  2635 KB/s
File /test_600.bin: deleted:   3766 us, speed:  2655 KB/s
File /test_601.bin: deleted:   3825 us, speed:  2614 KB/s
File /test_602.bin: deleted:   3787 us, speed:  2640 KB/s
File /test_603.bin: deleted:   3785 us, speed:  2642 KB/s
File /test_604.bin: deleted:   3810 us, speed:  2624 KB/s
File /test_605.bin: deleted:   3806 us, speed:  2627 KB/s
File /test_606.bin: deleted:   3853 us, speed:  2595 KB/s
File /test_607.bin: deleted:   9754 us, speed:  1025 KB/s
File /test_608.bin: deleted:   3829 us, speed:  2611 KB/s
File /test_609.bin: deleted:   3810 us, speed:  2624 KB/s
File /test_610.bin: deleted:   5428 us, speed:  1842 KB/s
File /test_611.bin: deleted:   3799 us, speed:  2632 KB/s
File /test_612.bin: deleted:   3752 us, speed:  2665 KB/s
File /test_613.bin: deleted:   3820 us, speed:  2617 KB/s
File /test_614.bin: deleted:   3799 us, speed:  2632 KB/s
File /test_615.bin: deleted:   3796 us, speed:  2634 KB/s
File /test_616.bin: deleted:   3818 us, speed:  2619 KB/s
File /test_617.bin: deleted:   3782 us, speed:  2644 KB/s
File /test_618.bin: deleted:   3809 us, speed:  2625 KB/s
File /test_619.bin: deleted:   3859 us, speed:  2591 KB/s
File /test_620.bin: deleted:   3815 us, speed:  2621 KB/s
File /test_621.bin: deleted:   3812 us, speed:  2623 KB/s
File /test_622.bin: deleted:   3809 us, speed:  2625 KB/s
File /test_623.bin: deleted:   3784 us, speed:  2642 KB/s
File /test_624.bin: deleted:   3806 us, speed:  2627 KB/s
File /test_625.bin: deleted:   3806 us, speed:  2627 KB/s
File /test_626.bin: deleted:   3822 us, speed:  2616 KB/s
File /test_627.bin: deleted:   3841 us, speed:  2603 KB/s
File /test_628.bin: deleted:   3770 us, speed:  2652 KB/s
File /test_629.bin: deleted:   3775 us, speed:  2649 KB/s
File /test_630.bin: deleted:   3868 us, speed:  2585 KB/s
File /test_631.bin: deleted:   5347 us, speed:  1870 KB/s
File /test_632.bin: deleted:   3741 us, speed:  2673 KB/s
File /test_633.bin: deleted:   3773 us, speed:  2650 KB/s
File /test_634.bin: deleted:   3780 us, speed:  2645 KB/s
File /test_635.bin: deleted:   3810 us, speed:  2624 KB/s
File /test_636.bin: deleted:   3764 us, speed:  2656 KB/s
File /test_637.bin: deleted:   3820 us, speed:  2617 KB/s
File /test_638.bin: deleted:   3795 us, speed:  2635 KB/s
File /test_639.bin: deleted:   3780 us, speed:  2645 KB/s
File /test_640.bin: deleted:   3764 us, speed:  2656 KB/s
File /test_641.bin: deleted:   3800 us, speed:  2631 KB/s
File /test_642.bin: deleted:   3775 us, speed:  2649 KB/s
File /test_643.bin: deleted:   3762 us, speed:  2658 KB/s
File /test_644.bin: deleted:   3818 us, speed:  2619 KB/s
File /test_645.bin: deleted:   3799 us, speed:  2632 KB/s
File /test_646.bin: deleted:   3789 us, speed:  2639 KB/s
File /test_647.bin: deleted:   3752 us, speed:  2665 KB/s
File /test_648.bin: deleted:   3789 us, speed:  2639 KB/s
File /test_649.bin: deleted:   3722 us, speed:  2686 KB/s
File /test_650.bin: deleted:   3774 us, speed:  2649 KB/s
File /test_651.bin: deleted:   3802 us, speed:  2630 KB/s
File /test_652.bin: deleted:  11298 us, speed:   885 KB/s
File /test_653.bin: deleted:   3764 us, speed:  2656 KB/s
File /test_654.bin: deleted:   3754 us, speed:  2663 KB/s
File /test_655.bin: deleted:   3767 us, speed:  2654 KB/s
File /test_656.bin: deleted:   3763 us, speed:  2657 KB/s
File /test_657.bin: deleted:   3788 us, speed:  2639 KB/s
File /test_658.bin: deleted:   3795 us, speed:  2635 KB/s
File /test_659.bin: deleted:   3761 us, speed:  2658 KB/s
File /test_660.bin: deleted:   3771 us, speed:  2651 KB/s
File /test_661.bin: deleted:   3777 us, speed:  2647 KB/s
File /test_662.bin: deleted:   3750 us, speed:  2666 KB/s
File /test_663.bin: deleted:   3761 us, speed:  2658 KB/s
File /test_664.bin: deleted:   3789 us, speed:  2639 KB/s
File /test_665.bin: deleted:   3763 us, speed:  2657 KB/s
File /test_666.bin: deleted:   3763 us, speed:  2657 KB/s
File /test_667.bin: deleted:   3761 us, speed:  2658 KB/s
File /test_668.bin: deleted:   3760 us, speed:  2659 KB/s
File /test_669.bin: deleted:   3768 us, speed:  2653 KB/s
File /test_670.bin: deleted:   3758 us, speed:  2660 KB/s
File /test_671.bin: deleted:   3786 us, speed:  2641 KB/s
File /test_672.bin: deleted:   3762 us, speed:  2658 KB/s
File /test_673.bin: deleted:   5321 us, speed:  1879 KB/s
File /test_674.bin: deleted:   3796 us, speed:  2634 KB/s
File /test_675.bin: deleted:   9625 us, speed:  1038 KB/s
File /test_676.bin: deleted:   3784 us, speed:  2642 KB/s
File /test_677.bin: deleted:   3744 us, speed:  2670 KB/s
File /test_678.bin: deleted:   3770 us, speed:  2652 KB/s
File /test_679.bin: deleted:   3724 us, speed:  2685 KB/s
File /test_680.bin: deleted:   3755 us, speed:  2663 KB/s
File /test_681.bin: deleted:   3765 us, speed:  2656 KB/s
File /test_682.bin: deleted:   3794 us, speed:  2635 KB/s
File /test_683.bin: deleted:   3766 us, speed:  2655 KB/s
File /test_684.bin: deleted:   3728 us, speed:  2682 KB/s
File /test_685.bin: deleted:   3696 us, speed:  2705 KB/s
File /test_686.bin: deleted:   3759 us, speed:  2660 KB/s
File /test_687.bin: deleted:   3776 us, speed:  2648 KB/s
File /test_688.bin: deleted:   3756 us, speed:  2662 KB/s
File /test_689.bin: deleted:   3701 us, speed:  2701 KB/s
File /test_690.bin: deleted:   3754 us, speed:  2663 KB/s
File /test_691.bin: deleted:   3755 us, speed:  2663 KB/s
File /test_692.bin: deleted:   3802 us, speed:  2630 KB/s
File /test_693.bin: deleted:   3718 us, speed:  2689 KB/s
File /test_694.bin: deleted:   5350 us, speed:  1869 KB/s
File /test_695.bin: deleted:   3720 us, speed:  2688 KB/s
File /test_696.bin: deleted:   3724 us, speed:  2685 KB/s
File /test_697.bin: deleted:   3729 us, speed:  2681 KB/s
File /test_698.bin: deleted:   3734 us, speed:  2678 KB/s
File /test_699.bin: deleted:   9602 us, speed:  1041 KB/s
File /test_700.bin: deleted:   3694 us, speed:  2707 KB/s
File /test_701.bin: deleted:   3691 us, speed:  2709 KB/s
File /test_702.bin: deleted:   3678 us, speed:  2718 KB/s
File /test_703.bin: deleted:   3672 us, speed:  2723 KB/s
File /test_704.bin: deleted:   3726 us, speed:  2683 KB/s
File /test_705.bin: deleted:   3704 us, speed:  2699 KB/s
File /test_706.bin: deleted:   3748 us, speed:  2668 KB/s
File /test_707.bin: deleted:   3710 us, speed:  2695 KB/s
File /test_708.bin: deleted:   3745 us, speed:  2670 KB/s
File /test_709.bin: deleted:   3762 us, speed:  2658 KB/s
File /test_710.bin: deleted:   3713 us, speed:  2693 KB/s
File /test_711.bin: deleted:   3700 us, speed:  2702 KB/s
File /test_712.bin: deleted:   3725 us, speed:  2684 KB/s
File /test_713.bin: deleted:   3669 us, speed:  2725 KB/s
File /test_714.bin: deleted:   3689 us, speed:  2710 KB/s
File /test_715.bin: deleted:   5283 us, speed:  1892 KB/s
File /test_716.bin: deleted:   3732 us, speed:  2679 KB/s
File /test_717.bin: deleted:   3748 us, speed:  2668 KB/s
File /test_718.bin: deleted:   3781 us, speed:  2644 KB/s
File /test_719.bin: deleted:   3744 us, speed:  2670 KB/s
File /test_720.bin: deleted:   3732 us, speed:  2679 KB/s
File /test_721.bin: deleted:   3726 us, speed:  2683 KB/s
File /test_722.bin: deleted:   9660 us, speed:  1035 KB/s
File /test_723.bin: deleted:   3725 us, speed:  2684 KB/s
File /test_724.bin: deleted:   3713 us, speed:  2693 KB/s
File /test_725.bin: deleted:   3694 us, speed:  2707 KB/s
File /test_726.bin: deleted:   3688 us, speed:  2711 KB/s
File /test_727.bin: deleted:   3702 us, speed:  2701 KB/s
File /test_728.bin: deleted:   3713 us, speed:  2693 KB/s
File /test_729.bin: deleted:   3710 us, speed:  2695 KB/s
File /test_730.bin: deleted:   3707 us, speed:  2697 KB/s
File /test_731.bin: deleted:   3663 us, speed:  2730 KB/s
File /test_732.bin: deleted:   3687 us, speed:  2712 KB/s
File /test_733.bin: deleted:   3698 us, speed:  2704 KB/s
File /test_734.bin: deleted:   3703 us, speed:  2700 KB/s
File /test_735.bin: deleted:   3752 us, speed:  2665 KB/s
File /test_736.bin: deleted:   5302 us, speed:  1886 KB/s
File /test_737.bin: deleted:   3690 us, speed:  2710 KB/s
File /test_738.bin: deleted:   3726 us, speed:  2683 KB/s
File /test_739.bin: deleted:   3704 us, speed:  2699 KB/s
File /test_740.bin: deleted:   3692 us, speed:  2708 KB/s
File /test_741.bin: deleted:   3724 us, speed:  2685 KB/s
File /test_742.bin: deleted:   3680 us, speed:  2717 KB/s
File /test_743.bin: deleted:   3711 us, speed:  2694 KB/s
File /test_744.bin: deleted:   3716 us, speed:  2691 KB/s
File /test_745.bin: deleted:   3670 us, speed:  2724 KB/s
File /test_746.bin: deleted:   9677 us, speed:  1033 KB/s
File /test_747.bin: deleted:   3720 us, speed:  2688 KB/s
File /test_748.bin: deleted:   4139 us, speed:  2416 KB/s
File /test_749.bin: deleted:   3677 us, speed:  2719 KB/s
File /test_750.bin: deleted:   3688 us, speed:  2711 KB/s
File /test_751.bin: deleted:   3655 us, speed:  2735 KB/s
File /test_752.bin: deleted:   3680 us, speed:  2717 KB/s
File /test_753.bin: deleted:   3694 us, speed:  2707 KB/s
File /test_754.bin: deleted:   3669 us, speed:  2725 KB/s
File /test_755.bin: deleted:   3729 us, speed:  2681 KB/s
File /test_756.bin: deleted:   3700 us, speed:  2702 KB/s
File /test_757.bin: deleted:   5264 us, speed:  1899 KB/s
File /test_758.bin: deleted:   3679 us, speed:  2718 KB/s
File /test_759.bin: deleted:   3668 us, speed:  2726 KB/s
File /test_760.bin: deleted:   3665 us, speed:  2728 KB/s
File /test_761.bin: deleted:   3673 us, speed:  2722 KB/s
File /test_762.bin: deleted:   3673 us, speed:  2722 KB/s
File /test_763.bin: deleted:   3663 us, speed:  2730 KB/s
File /test_764.bin: deleted:   3687 us, speed:  2712 KB/s
File /test_765.bin: deleted:   3694 us, speed:  2707 KB/s
File /test_766.bin: deleted:   3674 us, speed:  2721 KB/s
File /test_767.bin: deleted:   3677 us, speed:  2719 KB/s
File /test_768.bin: deleted:   3669 us, speed:  2725 KB/s
File /test_769.bin: deleted:   9632 us, speed:  1038 KB/s
File /test_770.bin: deleted:   3722 us, speed:  2686 KB/s
File /test_771.bin: deleted:   3681 us, speed:  2716 KB/s
File /test_772.bin: deleted:   3660 us, speed:  2732 KB/s
File /test_773.bin: deleted:   3630 us, speed:  2754 KB/s
File /test_774.bin: deleted:   3670 us, speed:  2724 KB/s
File /test_775.bin: deleted:   3656 us, speed:  2735 KB/s
File /test_776.bin: deleted:   3676 us, speed:  2720 KB/s
File /test_777.bin: deleted:   3646 us, speed:  2742 KB/s
File /test_778.bin: deleted:   5220 us, speed:  1915 KB/s
File /test_779.bin: deleted:   3668 us, speed:  2726 KB/s
File /test_780.bin: deleted:   3669 us, speed:  2725 KB/s
File /test_781.bin: deleted:   3716 us, speed:  2691 KB/s
File /test_782.bin: deleted:   3619 us, speed:  2763 KB/s
File /test_783.bin: deleted:   3668 us, speed:  2726 KB/s
File /test_784.bin: deleted:   3706 us, speed:  2698 KB/s
File /test_785.bin: deleted:   3641 us, speed:  2746 KB/s
File /test_786.bin: deleted:   3661 us, speed:  2731 KB/s
File /test_787.bin: deleted:   3678 us, speed:  2718 KB/s
File /test_788.bin: deleted:   3673 us, speed:  2722 KB/s
File /test_789.bin: deleted:   3613 us, speed:  2767 KB/s
File /test_790.bin: deleted:   3673 us, speed:  2722 KB/s
File /test_791.bin: deleted:   3672 us, speed:  2723 KB/s
File /test_792.bin: deleted:   3637 us, speed:  2749 KB/s
File /test_793.bin: deleted:   9601 us, speed:  1041 KB/s
File /test_794.bin: deleted:   3658 us, speed:  2733 KB/s
File /test_795.bin: deleted:   3690 us, speed:  2710 KB/s
File /test_796.bin: deleted:   3688 us, speed:  2711 KB/s
File /test_797.bin: deleted:   3674 us, speed:  2721 KB/s
File /test_798.bin: deleted:   3637 us, speed:  2749 KB/s
File /test_799.bin: deleted:   5188 us, speed:  1927 KB/s
File /test_800.bin: deleted:   3667 us, speed:  2727 KB/s
File /test_801.bin: deleted:   3657 us, speed:  2734 KB/s
File /test_802.bin: deleted:   3624 us, speed:  2759 KB/s
File /test_803.bin: deleted:   3627 us, speed:  2757 KB/s
File /test_804.bin: deleted:   3637 us, speed:  2749 KB/s
File /test_805.bin: deleted:   3622 us, speed:  2760 KB/s
File /test_806.bin: deleted:   3614 us, speed:  2767 KB/s
File /test_807.bin: deleted:   3671 us, speed:  2724 KB/s
File /test_808.bin: deleted:   3682 us, speed:  2715 KB/s
File /test_809.bin: deleted:   3678 us, speed:  2718 KB/s
File /test_810.bin: deleted:   3633 us, speed:  2752 KB/s
File /test_811.bin: deleted:   3675 us, speed:  2721 KB/s
File /test_812.bin: deleted:   3597 us, speed:  2780 KB/s
File /test_813.bin: deleted:   3648 us, speed:  2741 KB/s
File /test_814.bin: deleted:   3618 us, speed:  2763 KB/s
File /test_815.bin: deleted:   3646 us, speed:  2742 KB/s
File /test_816.bin: deleted:   3649 us, speed:  2740 KB/s
File /test_817.bin: deleted:   9520 us, speed:  1050 KB/s
File /test_818.bin: deleted:   3682 us, speed:  2715 KB/s
File /test_819.bin: deleted:   3628 us, speed:  2756 KB/s
File /test_820.bin: deleted:   5217 us, speed:  1916 KB/s
File /test_821.bin: deleted:   3639 us, speed:  2748 KB/s
File /test_822.bin: deleted:   3650 us, speed:  2739 KB/s
File /test_823.bin: deleted:   3594 us, speed:  2782 KB/s
File /test_824.bin: deleted:   3707 us, speed:  2697 KB/s
File /test_825.bin: deleted:   3643 us, speed:  2744 KB/s
File /test_826.bin: deleted:   3622 us, speed:  2760 KB/s
File /test_827.bin: deleted:   3647 us, speed:  2741 KB/s
File /test_828.bin: deleted:   3610 us, speed:  2770 KB/s
File /test_829.bin: deleted:   3594 us, speed:  2782 KB/s
File /test_830.bin: deleted:   3634 us, speed:  2751 KB/s
File /test_831.bin: deleted:   3633 us, speed:  2752 KB/s
File /test_832.bin: deleted:   3615 us, speed:  2766 KB/s
File /test_833.bin: deleted:   3641 us, speed:  2746 KB/s
File /test_834.bin: deleted:   3623 us, speed:  2760 KB/s
File /test_835.bin: deleted:   3631 us, speed:  2754 KB/s
File /test_836.bin: deleted:   3633 us, speed:  2752 KB/s
File /test_837.bin: deleted:   3591 us, speed:  2784 KB/s
File /test_838.bin: deleted:   3633 us, speed:  2752 KB/s
File /test_839.bin: deleted:   3569 us, speed:  2801 KB/s
File /test_840.bin: deleted:   3593 us, speed:  2783 KB/s
File /test_841.bin: deleted:  11011 us, speed:   908 KB/s
File /test_842.bin: deleted:   3649 us, speed:  2740 KB/s
File /test_843.bin: deleted:   3590 us, speed:  2785 KB/s
File /test_844.bin: deleted:   3599 us, speed:  2778 KB/s
File /test_845.bin: deleted:   3594 us, speed:  2782 KB/s
File /test_846.bin: deleted:   3630 us, speed:  2754 KB/s
File /test_847.bin: deleted:   3604 us, speed:  2774 KB/s
File /test_848.bin: deleted:   3567 us, speed:  2803 KB/s
File /test_849.bin: deleted:   3579 us, speed:  2794 KB/s
File /test_850.bin: deleted:   3591 us, speed:  2784 KB/s
File /test_851.bin: deleted:   3567 us, speed:  2803 KB/s
File /test_852.bin: deleted:   3617 us, speed:  2764 KB/s
File /test_853.bin: deleted:   3635 us, speed:  2751 KB/s
File /test_854.bin: deleted:   3583 us, speed:  2790 KB/s
File /test_855.bin: deleted:   3581 us, speed:  2792 KB/s
File /test_856.bin: deleted:   3609 us, speed:  2770 KB/s
File /test_857.bin: deleted:   3579 us, speed:  2794 KB/s
File /test_858.bin: deleted:   3624 us, speed:  2759 KB/s
File /test_859.bin: deleted:   3594 us, speed:  2782 KB/s
File /test_860.bin: deleted:   3621 us, speed:  2761 KB/s
File /test_861.bin: deleted:   3548 us, speed:  2818 KB/s
File /test_862.bin: deleted:   5171 us, speed:  1933 KB/s
File /test_863.bin: deleted:   3623 us, speed:  2760 KB/s
File /test_864.bin: deleted:   3564 us, speed:  2805 KB/s
File /test_865.bin: deleted:   9517 us, speed:  1050 KB/s
File /test_866.bin: deleted:   3587 us, speed:  2787 KB/s
File /test_867.bin: deleted:   3597 us, speed:  2780 KB/s
File /test_868.bin: deleted:   3575 us, speed:  2797 KB/s
File /test_869.bin: deleted:   3599 us, speed:  2778 KB/s
File /test_870.bin: deleted:   3679 us, speed:  2718 KB/s
File /test_871.bin: deleted:   3672 us, speed:  2723 KB/s
File /test_872.bin: deleted:   3640 us, speed:  2747 KB/s
File /test_873.bin: deleted:   3610 us, speed:  2770 KB/s
File /test_874.bin: deleted:   3571 us, speed:  2800 KB/s
File /test_875.bin: deleted:   3567 us, speed:  2803 KB/s
File /test_876.bin: deleted:   3571 us, speed:  2800 KB/s
File /test_877.bin: deleted:   3655 us, speed:  2735 KB/s
File /test_878.bin: deleted:   3568 us, speed:  2802 KB/s
File /test_879.bin: deleted:   3573 us, speed:  2798 KB/s
File /test_880.bin: deleted:   3597 us, speed:  2780 KB/s
File /test_881.bin: deleted:   3572 us, speed:  2799 KB/s
File /test_882.bin: deleted:   3616 us, speed:  2765 KB/s
File /test_883.bin: deleted:   5202 us, speed:  1922 KB/s
File /test_884.bin: deleted:   3601 us, speed:  2777 KB/s
File /test_885.bin: deleted:   3587 us, speed:  2787 KB/s
File /test_886.bin: deleted:   3597 us, speed:  2780 KB/s
File /test_887.bin: deleted:   3586 us, speed:  2788 KB/s
File /test_888.bin: deleted:   3610 us, speed:  2770 KB/s
File /test_889.bin: deleted:   9484 us, speed:  1054 KB/s
File /test_890.bin: deleted:   3560 us, speed:  2808 KB/s
File /test_891.bin: deleted:   3573 us, speed:  2798 KB/s
File /test_892.bin: deleted:   3570 us, speed:  2801 KB/s
File /test_893.bin: deleted:   3541 us, speed:  2824 KB/s
File /test_894.bin: deleted:   3547 us, speed:  2819 KB/s
File /test_895.bin: deleted:   3606 us, speed:  2773 KB/s
File /test_896.bin: deleted:   3566 us, speed:  2804 KB/s
File /test_897.bin: deleted:   3612 us, speed:  2768 KB/s
